Record_ID,Tenure,Late_Payments,Revenue
R005879,19,1,403.19
R005880,51,2,14370.28
R005881,28,0,7931.43
R005882,47,4,2211.17
R005883,21,2,12455.27
R005884,26,0,1795.98
R005885,40,1,3330.74
R005886,51,0,3054.72
R005887,47,0,10277.08
R005888,46,6,2604.06
R005889,12,2,4045.79
R005890,12,0,5904.1
R005891,43,0,8587.39
R005892,38,4,2669.96
R005893,27,3,10938.94
R005894,42,2,4038.09
R005895,51,1,3303.93
R005896,56,6,14926.08
R005897,30,0,254.17
R005898,34,0,4442.08
R005899,50,0,9653.61
R005900,5,3,3619.86
R005901,23,0,3820.49
R005902,42,3,12857.41
R005903,3,0,356.92
R005904,31,1,2672.83
R005905,7,0,9700.22
R005906,19,5,11235.05
R005907,44,0,9442.81
R005908,60,0,9349.1
R005909,24,0,14034.72
R005910,24,1,3552.93
R005911,55,3,6610.08
R005912,15,0,8381.5
R005913,31,2,14345.64
R005914,32,1,10773.9
R005915,2,0,2101.18
R005916,14,1,4081.37
R005917,42,1,12798.41
R005918,49,0,2600.54
R005919,16,2,11738.86
R005920,8,3,6425.23
R005921,3,0,14656.88
R005922,35,3,241.42
R005923,1,0,8137.89
R005924,12,1,9165.06
R005925,25,2,12523.19
R005926,12,2,12040.58
R005927,38,1,12952.62
R005928,55,0,2242.45
R005929,45,2,9621.99
R005930,1,2,3212.19
R005931,60,0,12392.36
R005932,14,0,548.03
R005933,16,0,12826.22
R005934,23,1,1100.32
R005935,13,3,14077.17
R005936,28,3,13712.47
R005937,8,3,13218.11
R005938,41,3,11140.38
R005939,55,1,3533.67
R005940,35,0,13245.13
R005941,28,2,3070.14
R005942,55,0,11750.83
R005943,4,2,4013.32
R005944,2,2,14198.02
R005945,11,0,1107.49
R005946,5,2,12222.14
R005947,40,0,7450.99
R005948,32,3,8084.63
R005949,57,0,1463.53
R005950,44,0,12274.02
R005951,8,5,11299.51
R005952,29,6,4524.64
R005953,60,0,3923.98
R005954,14,2,11784.93
R005955,28,4,7416.48
R005956,53,3,14575.05
R005957,28,2,11081.78
R005958,20,1,8985.17
R005959,49,1,13004.38
R005960,54,0,7432.88
R005961,33,1,11545.28
R005962,46,5,1080.94
R005963,28,3,4080.31
R005964,49,0,6419.41
R005965,40,3,13230.26
R005966,48,1,13689.28
R005967,45,4,5522.47
R005968,56,0,12440.42
R005969,54,0,2755.55
R005970,34,1,4077.61
R005971,1,1,11329.58
R005972,22,5,8621.48
R005973,34,2,2225.62
R005974,53,7,9029.02
R005975,53,1,7038.86
R005976,57,0,2145.17
R005977,53,0,12211.39
R005978,21,2,1533.7
R005979,48,0,2232.43
R005980,38,0,13863.23
R005981,57,2,1840.09
R005982,27,2,7418.72
R005983,48,3,11145.42
R005984,11,0,1889.45
R005985,14,1,11877.33
R005986,15,1,13777.83
R005987,15,1,3081.99
R005988,29,3,7203.34
R005989,14,0,9008.82
R005990,60,0,1723.97
R005991,45,1,6236.93
R005992,15,0,892.63
R005993,18,3,8641.53
R005994,43,0,12141.76
R005995,1,2,6942.46
R005996,47,0,470.16
R005997,29,1,3921.57
R005998,56,2,14316.49
R005999,13,0,6192.73
R006000,20,0,11527.3
R006001,51,0,10172.46
R006002,26,3,9548.14
R006003,44,2,11301.15
R006004,1,0,8551.35
R006005,24,6,7951.47
R006006,5,1,6628.97
R006007,56,1,4277.55
R006008,31,0,8363.35
R006009,60,1,12050.66
R006010,2,2,10312.02
R006011,37,0,7698.59
R006012,55,0,9312.22
R006013,54,0,1233.14
R006014,38,0,8470.7
R006015,4,3,2356.15
R006016,9,0,9271.97
R006017,4,5,13018.01
R006018,58,0,13441.69
R006019,11,0,1243.91
R006020,11,2,11248.13
R006021,29,4,5325.48
R006022,28,3,8835.99
R006023,31,2,8188.87
R006024,57,1,11958.12
R006025,7,0,6157.31
R006026,41,0,10709.27
R006027,32,0,12861.5
R006028,50,6,11975.99
R006029,13,2,13049.9
R006030,55,1,3429.76
R006031,10,0,12823.88
R006032,55,2,11334.48
R006033,40,2,6436.94
R006034,23,0,6987.49
R006035,52,0,14751.78
R006036,12,2,14237.86
R006037,1,0,14210.89
R006038,13,0,7643.38
R006039,57,7,2498.88
R006040,14,2,9332.97
R006041,46,0,12740.41
R006042,32,0,11997.0
R006043,2,0,3791.56
R006044,21,3,13334.7
R006045,42,4,7251.02
R006046,52,2,4490.82
R006047,3,0,11409.85
R006048,9,0,882.28
R006049,16,0,12690.67
R006050,13,0,8335.49
R006051,6,0,2787.47
R006052,58,7,11068.52
R006053,51,4,6181.31
R006054,55,3,7946.77
R006055,34,1,6559.23
R006056,51,7,8779.95
R006057,19,1,3264.93
R006058,15,0,10795.52
R006059,46,1,6303.3
R006060,59,1,3336.2
R006061,16,4,13032.31
R006062,15,1,13726.14
R006063,57,2,10693.27
R006064,54,7,12539.84
R006065,56,0,6801.58
R006066,20,0,1431.25
R006067,32,0,14135.56
R006068,49,1,1023.75
R006069,30,0,9700.73
R006070,20,3,1745.33
R006071,54,2,6424.12
R006072,25,0,4735.12
R006073,44,3,776.77
R006074,10,1,14634.24
R006075,42,1,1450.19
R006076,11,0,11304.8
R006077,59,2,3432.18
R006078,16,2,7897.16
R006079,52,3,12688.58
R006080,30,1,8234.49
R006081,53,0,9725.19
R006082,8,2,11626.19
R006083,3,0,6261.47
R006084,7,1,1794.31
R006085,5,0,9620.41
R006086,13,0,8657.02
R006087,54,2,8689.97
R006088,1,0,730.47
R006089,31,0,14465.48
R006090,42,3,8113.05
R006091,26,0,2548.41
R006092,56,0,5403.82
R006093,42,0,10313.31
R006094,31,0,641.02
R006095,13,7,6221.26
R006096,7,0,4206.64
R006097,42,4,5875.87
R006098,57,0,13881.39
R006099,30,7,8272.83
R006100,58,0,2298.57
R006101,19,2,2009.13
R006102,41,1,5035.45
R006103,45,0,2347.88
R006104,9,1,1356.63
R006105,34,0,8746.06
R006106,52,0,1008.85
R006107,25,0,2101.93
R006108,56,1,4882.11
R006109,19,3,960.3
R006110,52,3,8737.36
R006111,60,1,7962.41
R006112,53,0,2843.62
R006113,8,1,12954.13
R006114,20,5,651.52
R006115,9,1,1555.28
R006116,11,0,8163.71
R006117,14,6,7331.8
R006118,11,2,1826.58
R006119,42,2,1703.19
R006120,33,0,5185.1
R006121,13,2,14755.68
R006122,16,2,9462.67
R006123,54,5,10281.34
R006124,34,3,3565.42
R006125,2,0,7116.59
R006126,20,2,12221.88
R006127,30,2,6654.24
R006128,16,3,6123.37
R006129,58,1,5682.91
R006130,24,6,11420.48
R006131,60,6,13014.18
R006132,22,3,5342.57
R006133,32,0,9156.77
R006134,59,0,5472.34
R006135,52,2,881.58
R006136,27,1,4719.61
R006137,50,0,12002.46
R006138,32,0,14623.09
R006139,35,1,14930.6
R006140,59,5,11374.49
R006141,34,2,10968.22
R006142,14,0,13339.23
R006143,32,1,1819.13
R006144,35,0,7446.53
R006145,34,0,6326.08
R006146,10,1,14730.54
R006147,52,0,5695.58
R006148,31,3,1174.73
R006149,6,1,325.54
R006150,60,2,1005.51
R006151,45,3,1218.61
R006152,44,2,4563.83
R006153,51,0,4915.2
R006154,14,0,8536.15
R006155,1,1,11978.09
R006156,49,0,3638.85
R006157,22,1,7334.18
R006158,45,0,13694.28
R006159,52,0,10582.0
R006160,21,1,14345.13
R006161,15,1,2013.48
R006162,37,0,1960.92
R006163,49,0,10207.31
R006164,32,0,7987.1
R006165,4,0,10990.38
R006166,7,0,3961.76
R006167,49,0,7082.67
R006168,5,2,7669.23
R006169,5,3,6552.95
R006170,16,2,10304.26
R006171,22,0,3341.56
R006172,36,1,636.73
R006173,32,1,14910.56
R006174,54,1,4499.93
R006175,31,0,3226.88
R006176,8,0,8945.71
R006177,47,5,11426.3
R006178,13,7,9412.81
R006179,26,1,9253.19
R006180,54,0,12455.95
R006181,34,2,10755.14
R006182,44,0,6337.26
R006183,53,0,10300.6
R006184,47,3,9476.25
R006185,41,5,8407.23
R006186,20,0,11591.24
R006187,26,1,1860.93
R006188,28,3,13840.28
R006189,21,1,14454.88
R006190,41,2,1154.06
R006191,56,6,3767.77
R006192,52,0,10961.58
R006193,7,0,6334.77
R006194,53,2,1575.02
R006195,51,3,4823.57
R006196,18,2,4092.43
R006197,36,8,4141.91
R006198,50,0,7423.58
R006199,12,2,13640.21
R006200,11,1,2332.23
R006201,41,2,14445.59
R006202,27,1,956.35
R006203,33,2,3345.31
R006204,41,8,10145.58
R006205,41,0,14417.11
R006206,26,1,2756.5
R006207,23,0,1252.87
R006208,46,1,6969.93
R006209,37,0,11418.65
R006210,19,1,13171.31
R006211,40,0,11678.25
R006212,15,5,13598.26
R006213,19,5,11585.24
R006214,57,3,2294.92
R006215,58,0,140.54
R006216,57,0,13062.37
R006217,54,1,4098.73
R006218,11,0,3820.09
R006219,34,0,10430.93
R006220,41,6,2394.8
R006221,55,0,11254.41
R006222,9,0,7294.5
R006223,25,0,11549.07
R006224,54,0,7489.71
R006225,20,0,1046.38
R006226,6,0,7229.37
R006227,1,1,9802.53
R006228,2,3,14372.87
R006229,44,1,1885.92
R006230,10,0,6418.41
R006231,22,0,12269.36
R006232,5,1,13177.63
R006233,33,2,7127.52
R006234,9,1,14887.65
R006235,43,1,11689.9
R006236,43,2,14114.76
R006237,60,0,3415.16
R006238,25,0,10873.05
R006239,37,1,672.55
R006240,31,0,2796.85
R006241,48,0,14181.92
R006242,46,4,2193.83
R006243,6,1,5025.6
R006244,8,1,10995.76
R006245,60,0,12584.01
R006246,2,3,11630.5
R006247,40,0,9083.76
R006248,18,2,7306.13
R006249,49,1,390.29
R006250,35,1,12730.74
R006251,54,1,12728.07
R006252,42,6,2793.31
R006253,48,0,4848.18
R006254,14,3,7278.97
R006255,27,2,5725.09
R006256,1,1,13411.63
R006257,21,0,5495.08
R006258,53,1,3938.43
R006259,55,0,6575.89
R006260,26,0,137.83
R006261,16,2,9956.97
R006262,24,7,7021.17
R006263,53,0,3923.15
R006264,24,0,11525.83
R006265,41,7,9411.93
R006266,11,0,5456.84
R006267,29,0,11273.75
R006268,55,1,4062.56
R006269,17,0,14531.1
R006270,19,5,2262.75
R006271,39,3,13670.26
R006272,52,1,6352.11
R006273,48,1,7511.94
R006274,3,5,13540.94
R006275,10,0,4650.06
R006276,20,1,1571.56
R006277,23,0,4582.82
R006278,21,0,11095.71
R006279,25,0,11582.05
R006280,16,4,6199.58
R006281,1,3,1865.67
R006282,23,0,8690.58
R006283,30,2,4620.91
R006284,48,0,8966.09
R006285,16,2,10350.33
R006286,2,3,8566.02
R006287,58,0,6432.43
R006288,53,2,13703.97
R006289,7,0,7529.86
R006290,8,0,10931.64
R006291,34,3,3175.54
R006292,46,0,681.61
R006293,43,0,2313.33
R006294,39,3,10659.9
R006295,51,0,14585.69
R006296,25,2,7829.72
R006297,47,3,1479.84
R006298,41,0,10473.75
R006299,48,4,6166.87
R006300,2,3,8509.42
R006301,33,2,1809.95
R006302,16,0,5368.21
R006303,56,2,14453.78
R006304,12,1,10013.99
R006305,29,0,7515.08
R006306,32,5,6675.27
R006307,27,1,2670.07
R006308,48,0,3776.06
R006309,11,1,6565.98
R006310,20,2,13869.06
R006311,24,0,8359.84
R006312,50,3,2170.1
R006313,43,0,3313.66
R006314,21,0,12227.87
R006315,4,6,2583.29
R006316,41,7,8141.84
R006317,6,2,9782.82
R006318,29,1,8688.81
R006319,6,3,13363.94
R006320,26,0,10459.02
R006321,10,2,12596.27
R006322,43,2,10647.43
R006323,35,5,4670.74
R006324,34,0,6638.49
R006325,20,8,1445.15
R006326,18,0,12876.43
R006327,6,2,9353.51
R006328,25,3,13207.36
R006329,60,0,2430.31
R006330,27,3,13191.18
R006331,46,6,6336.81
R006332,52,0,14119.01
R006333,29,3,4280.5
R006334,19,1,2843.93
R006335,14,0,4355.29
R006336,27,1,5709.57
R006337,51,4,14447.41
R006338,51,0,8711.41
R006339,52,7,14950.73
R006340,27,3,9967.87
R006341,26,4,3425.18
R006342,19,4,13289.32
R006343,42,1,14385.34
R006344,4,0,6026.29
R006345,28,0,13640.0
R006346,17,1,5677.36
R006347,25,0,3514.67
R006348,17,1,10215.01
R006349,14,0,3637.64
R006350,56,0,3197.75
R006351,60,4,265.25
R006352,56,3,1052.04
R006353,44,0,13210.07
R006354,58,3,5490.52
R006355,32,1,8095.34
R006356,42,1,3057.27
R006357,16,0,5415.6
R006358,51,0,13808.8
R006359,14,2,2029.63
R006360,12,0,1282.12
R006361,29,7,12399.75
R006362,9,1,3731.03
R006363,16,1,12563.77
R006364,13,0,9619.64
R006365,24,1,14598.78
R006366,27,0,12692.71
R006367,26,0,14177.3
R006368,54,0,4672.5
R006369,46,0,1932.9
R006370,57,3,12962.49
R006371,21,0,2303.28
R006372,53,6,2544.98
R006373,29,1,9802.02
R006374,49,0,691.28
R006375,53,0,10597.73
R006376,23,1,9920.61
R006377,5,0,9262.88
R006378,59,0,9169.42
R006379,55,0,11473.97
R006380,27,1,13140.68
R006381,13,2,8797.81
R006382,21,1,14841.44
R006383,32,5,13256.37
R006384,52,0,1869.84
R006385,53,0,12622.53
R006386,12,1,9355.76
R006387,14,0,141.8
R006388,35,1,10781.01
R006389,12,0,13043.87
R006390,14,0,10445.92
R006391,38,2,10928.66
R006392,11,0,5659.35
R006393,26,1,2551.75
R006394,11,3,13424.41
R006395,4,1,7301.81
R006396,2,0,14161.74
R006397,26,1,6968.4
R006398,46,1,4675.23
R006399,22,2,3782.05
R006400,28,2,4728.33
R006401,49,0,6413.66
R006402,40,1,3647.53
R006403,29,3,616.64
R006404,12,1,2422.86
R006405,42,2,4791.14
R006406,46,0,11416.03
R006407,1,3,7991.22
R006408,3,0,9825.04
R006409,40,2,13627.95
R006410,24,2,8860.89
R006411,55,3,8361.18
R006412,56,0,8915.96
R006413,7,0,4549.47
R006414,36,0,6747.95
R006415,4,1,9483.75
R006416,57,0,14034.13
R006417,18,0,5582.5
R006418,5,0,9163.35
R006419,32,3,4850.85
R006420,12,2,7891.33
R006421,8,0,14920.21
R006422,19,0,14355.78
R006423,29,3,370.5
R006424,13,4,4728.15
R006425,11,0,9038.99
R006426,56,3,8861.38
R006427,37,2,3915.54
R006428,43,1,5719.52
R006429,37,1,311.94
R006430,26,2,8849.97
R006431,22,6,4498.26
R006432,33,0,10014.06
R006433,40,0,3148.81
R006434,23,0,12902.22
R006435,39,0,2338.4
R006436,56,1,11858.25
R006437,31,1,5550.68
R006438,52,1,4681.12
R006439,58,6,14859.16
R006440,44,3,5455.63
R006441,3,2,11714.84
R006442,17,0,5531.59
R006443,34,2,2883.32
R006444,58,0,9869.52
R006445,59,1,7591.72
R006446,33,0,10208.48
R006447,51,5,8797.17
R006448,57,1,3542.3
R006449,1,1,9261.37
R006450,11,1,9418.49
R006451,25,0,8640.9
R006452,32,4,14914.37
R006453,50,1,11499.84
R006454,11,1,2429.61
R006455,58,3,7866.71
R006456,9,0,4910.2
R006457,20,7,5416.67
R006458,41,0,10984.89
R006459,47,1,7287.64
R006460,33,2,10444.83
R006461,13,0,7466.31
R006462,6,1,9617.07
R006463,21,0,5174.97
R006464,34,0,6172.78
R006465,28,3,9294.87
R006466,59,5,5376.91
R006467,47,0,12571.67
R006468,17,0,8936.59
R006469,44,1,12437.77
R006470,10,0,236.99
R006471,27,1,10852.62
R006472,49,5,4487.63
R006473,60,0,11518.53
R006474,43,0,5789.87
R006475,37,0,802.19
R006476,56,4,9775.6
R006477,55,0,1838.96
R006478,22,2,3238.36
R006479,19,0,13997.76
R006480,37,0,8188.08
R006481,5,1,5808.1
R006482,18,8,9636.2
R006483,21,1,5672.7
R006484,3,5,5586.75
R006485,38,4,294.87
R006486,36,3,7855.78
R006487,4,3,12120.03
R006488,27,2,11465.49
R006489,28,5,14478.09
R006490,25,0,10264.42
R006491,58,0,5723.02
R006492,45,2,557.11
R006493,58,0,11415.37
R006494,17,2,5477.1
R006495,50,0,10147.53
R006496,40,1,12606.2
R006497,29,8,7352.83
R006498,21,1,8707.72
R006499,38,0,2943.1
R006500,43,0,7495.6
R006501,34,7,12084.14
R006502,23,1,2464.89
R006503,53,2,13135.35
R006504,11,2,11340.12
R006505,57,3,1720.13
R006506,17,0,10323.2
R006507,26,0,6787.25
R006508,25,2,12360.18
R006509,7,2,4601.34
R006510,18,1,11560.38
R006511,20,0,14207.77
R006512,30,0,12874.43
R006513,57,4,12912.07
R006514,44,0,12147.35
R006515,49,2,13423.51
R006516,27,0,12988.7
R006517,57,0,2364.42
R006518,47,0,7081.37
R006519,20,2,2710.62
R006520,9,5,11747.24
R006521,55,0,13676.04
R006522,60,1,8143.39
R006523,60,6,1548.61
R006524,44,1,456.38
R006525,15,0,13828.44
R006526,31,0,2888.48
R006527,41,0,10257.78
R006528,56,0,9078.49
R006529,10,0,2745.39
R006530,6,0,10222.79
R006531,21,0,8962.75
R006532,7,2,4864.46
R006533,27,2,12084.73
R006534,41,2,12764.39
R006535,34,2,3283.12
R006536,55,0,8950.01
R006537,2,0,8187.72
R006538,28,2,8278.92
R006539,37,0,5547.34
R006540,55,4,2638.31
R006541,52,6,14749.61
R006542,23,0,309.62
R006543,34,0,7877.83
R006544,40,1,9796.24
R006545,59,1,4130.59
R006546,43,1,389.47
R006547,1,0,4490.1
R006548,51,1,4766.67
R006549,26,1,5345.54
R006550,44,0,7746.29
R006551,37,0,7460.28
R006552,51,1,14851.89
R006553,44,6,1586.7
R006554,57,3,4608.48
R006555,18,1,13872.82
R006556,4,0,4712.06
R006557,41,2,14334.81
R006558,12,2,6219.35
R006559,26,0,4074.78
R006560,54,0,14643.63
R006561,5,4,9766.38
R006562,32,2,12422.58
R006563,21,5,4827.32
R006564,12,0,279.11
R006565,3,2,6550.71
R006566,29,6,2485.67
R006567,55,1,9800.36
R006568,39,0,3230.55
R006569,14,0,9420.64
R006570,57,4,3611.61
R006571,16,0,3093.19
R006572,14,0,200.11
R006573,46,0,1633.71
R006574,24,0,7122.5
R006575,56,0,3490.57
R006576,31,0,4505.52
R006577,47,0,9060.54
R006578,46,5,13231.62
R006579,11,0,7536.44
R006580,17,0,2179.66
R006581,40,1,2485.53
R006582,31,2,1814.16
R006583,48,6,3652.55
R006584,4,4,11326.66
R006585,22,0,3023.31
R006586,27,0,5943.62
R006587,45,0,10054.94
R006588,14,4,6906.5
R006589,44,0,11547.38
R006590,21,0,9371.21
R006591,26,5,7632.12
R006592,9,3,9022.61
R006593,46,3,362.59
R006594,41,0,2534.19
R006595,46,1,6239.08
R006596,42,0,1726.04
R006597,45,1,14093.29
R006598,42,0,6620.34
R006599,20,0,2926.13
R006600,6,0,14522.08
R006601,18,1,8565.66
R006602,3,0,11318.73
R006603,1,0,12476.66
R006604,58,0,4247.15
R006605,13,0,13269.22
R006606,26,0,8327.85
R006607,39,2,14478.22
R006608,60,5,13807.66
R006609,15,0,8091.82
R006610,32,4,13730.67
R006611,12,0,8757.14
R006612,58,0,2434.2
R006613,13,4,6243.15
R006614,7,1,13140.14
R006615,38,1,14226.09
R006616,41,0,9698.33
R006617,34,2,1058.24
R006618,8,6,13810.19
R006619,49,0,8821.28
R006620,27,0,12035.41
R006621,39,0,1587.49
R006622,32,3,14433.35
R006623,50,0,10530.55
R006624,31,1,1673.64
R006625,14,2,8384.16
R006626,53,1,1329.11
R006627,25,3,3291.22
R006628,60,1,1347.85
R006629,32,4,14479.09
R006630,48,6,4441.35
R006631,60,1,14415.72
R006632,1,2,14386.64
R006633,21,0,10975.22
R006634,53,6,12756.2
R006635,36,0,9353.04
R006636,9,0,4790.61
R006637,49,0,11296.1
R006638,27,2,4286.48
R006639,54,0,11725.73
R006640,45,0,10104.38
R006641,16,5,12729.65
R006642,53,3,1403.83
R006643,3,0,2806.09
R006644,45,0,8126.23
R006645,60,2,13421.73
R006646,36,1,7043.78
R006647,51,0,1950.17
R006648,53,5,11047.32
R006649,53,0,7783.1
R006650,60,0,14704.81
R006651,57,0,6369.29
R006652,8,3,164.96
R006653,17,6,7767.73
R006654,8,1,5212.82
R006655,6,5,4114.06
R006656,38,2,6697.11
R006657,55,3,9583.27
R006658,24,2,8154.62
R006659,16,3,3752.64
R006660,21,0,10763.89
R006661,5,1,7097.39
R006662,17,2,11339.46
R006663,20,6,1722.11
R006664,51,2,11212.46
R006665,22,3,2728.38
R006666,27,0,5970.8
R006667,10,1,3698.62
R006668,19,0,6004.65
R006669,45,3,5389.15
R006670,30,0,11922.56
R006671,30,0,14983.45
R006672,21,3,9943.93
R006673,33,2,3016.99
R006674,54,0,14688.94
R006675,15,0,5067.94
R006676,58,0,10805.24
R006677,39,2,5671.2
R006678,9,7,5171.1
R006679,59,1,3637.61
R006680,30,0,14801.65
R006681,58,1,1812.88
R006682,40,0,4787.43
R006683,27,1,13882.44
R006684,32,0,12164.15
R006685,15,7,8235.46
R006686,6,2,4205.29
R006687,18,1,8931.99
R006688,45,1,14034.95
R006689,38,2,6783.13
R006690,22,0,9225.2
R006691,58,1,1123.56
R006692,13,3,12785.17
R006693,50,3,14678.3
R006694,49,0,14156.06
R006695,14,0,2584.6
R006696,43,2,12686.0
R006697,5,0,3724.86
R006698,58,2,1996.63
R006699,8,0,1626.97
R006700,47,0,14974.87
R006701,60,0,6368.09
R006702,32,1,8190.57
R006703,7,0,3298.79
R006704,20,0,1131.89
R006705,28,0,10447.5
R006706,13,0,1706.87
R006707,59,1,2861.43
R006708,18,3,11393.03
R006709,53,0,417.02
R006710,53,2,146.52
R006711,44,7,6610.46
R006712,51,4,12078.57
R006713,7,0,3732.07
R006714,32,1,5193.05
R006715,1,0,11158.28
R006716,60,1,8483.79
R006717,50,1,5313.33
R006718,54,0,5819.58
R006719,34,0,3055.97
R006720,60,1,6012.0
R006721,40,0,5962.22
R006722,39,0,1147.01
R006723,19,1,487.08
R006724,26,0,9906.51
R006725,21,0,8174.4
R006726,60,0,12647.01
R006727,57,0,8297.89
R006728,7,5,3564.06
R006729,2,2,5417.64
R006730,58,0,12927.62
R006731,29,0,13483.54
R006732,41,0,10207.71
R006733,33,8,4098.18
R006734,48,2,13932.46
R006735,20,0,8036.82
R006736,60,0,8762.15
R006737,5,1,2197.04
R006738,29,3,9824.35
R006739,12,0,371.59
R006740,9,2,14440.69
R006741,8,2,2146.12
R006742,58,1,4452.36
R006743,20,3,3624.97
R006744,46,0,4279.27
R006745,4,0,11693.82
R006746,16,0,13668.92
R006747,14,0,8830.04
R006748,20,1,804.01
R006749,40,0,4566.56
R006750,17,3,249.79
R006751,3,5,13414.45
R006752,46,4,10753.25
R006753,9,3,2569.7
R006754,16,3,4776.6
R006755,16,6,13978.41
R006756,43,5,8050.36
R006757,43,0,1281.4
R006758,14,1,7543.75
R006759,11,4,6169.11
R006760,9,2,6340.17
R006761,20,0,12080.37
R006762,2,3,5555.97
R006763,9,0,6812.91
R006764,50,2,13715.05
R006765,50,1,9072.13
R006766,17,4,3925.88
R006767,9,1,14001.7
R006768,49,2,225.93
R006769,41,8,4814.78
R006770,13,0,13182.55
R006771,36,0,1221.05
R006772,15,1,8637.61
R006773,11,6,10389.18
R006774,11,2,4312.25
R006775,57,1,9467.32
R006776,5,0,6716.31
R006777,32,2,1803.62
R006778,20,4,11200.01
R006779,52,0,886.26
R006780,39,1,8184.91
R006781,41,6,7958.84
R006782,3,3,11072.67
R006783,37,5,9379.91
R006784,34,1,13708.02
R006785,56,1,9343.56
R006786,24,0,1346.18
R006787,21,2,4547.34
R006788,44,0,7097.11
R006789,32,0,12598.85
R006790,21,2,4744.62
R006791,42,0,8540.0
R006792,11,0,7442.19
R006793,35,4,9156.81
R006794,39,2,6290.27
R006795,32,0,1051.12
R006796,57,0,14922.63
R006797,55,4,7677.77
R006798,37,2,14676.72
R006799,17,6,13057.42
R006800,44,1,14500.54
R006801,59,6,8728.15
R006802,13,0,6822.3
R006803,57,0,11106.66
R006804,35,6,13926.02
R006805,45,1,5622.21
R006806,51,0,9901.69
R006807,40,1,6420.93
R006808,60,1,13690.93
R006809,59,1,14993.92
R006810,5,4,14396.52
R006811,52,2,880.44
R006812,17,3,2028.28
R006813,57,0,10568.89
R006814,57,0,8193.32
R006815,24,1,11864.29
R006816,26,3,4898.61
R006817,30,0,11802.84
R006818,11,0,3379.13
R006819,35,0,12344.26
R006820,11,0,3120.9
R006821,31,4,10902.85
R006822,30,0,3040.81
R006823,11,2,14648.83
R006824,33,2,4457.49
R006825,28,1,7954.79
R006826,10,1,1363.86
R006827,16,1,6641.29
R006828,30,5,1605.23
R006829,37,0,943.0
R006830,40,0,294.02
R006831,31,1,7631.78
R006832,47,6,5196.62
R006833,1,3,4360.03
R006834,14,0,10594.33
R006835,43,2,12782.81
R006836,7,1,12018.19
R006837,26,0,11525.86
R006838,55,1,1575.09
R006839,40,3,6356.82
R006840,26,1,1853.36
